cluster_id;alarm_id;ne_id;NOTE SPV;domain;network;ne_type;std_probable_cause_no;geo_code;first_occurrence;last_occurrence
27002;"EFMTX;65eef7c406e2d20001aeb96d";orviitaq/romaitgc;CORRELAZIONE OK CLUSTER 27002;tx;sdh;;signal degraded;roma;2024-03-11 13:23:32;2024-03-11 14:11:02
27002;"EFMTX;65eef7c45e16e30001ac4523";orviitaq/romaitgc;CORRELAZIONE OK CLUSTER 27002;tx;sdh;;signal degraded;roma;2024-03-11 13:23:32;2024-03-11 14:11:02
27092;"EFMTX;65eef8a84235370001ff1b79";postitaf/prer/2;CORRELAZIONE OK CLUSTER 27092;tx;sdh;prer;signal degraded critical;post;2024-03-11 13:27:20;2024-03-11 13:40:10
27092;"EFMTX;65eef97fcd606500014b6f73";postitaf/prer/1;CORRELAZIONE OK CLUSTER 27092;tx;sdh;prer;signal degraded critical;post;2024-03-11 13:30:55;2024-03-11 14:11:37
27092;"EFMTX;65eef998cd606500014b6f87";postitaf/prer/1;CORRELAZIONE OK CLUSTER 27092;tx;sdh;prer;signal degraded critical;post;2024-03-11 13:31:20;2024-03-11 14:11:37
27336;"EFMTX;65eefe7c47128a0001aa7539";romaitgc/olt/6;CORRELAZIONE ERRATA SU CLUSTER 27336;tx;sdh;olt;loss of frame lof;roma;2024-03-11 13:52:12;2024-03-11 13:54:25
27336;"EFMTX;65ef010553da8b00018c34f1";romaitdg/oadm/21;CORRELAZIONE ERRATA SU CLUSTER 27336;tx;sdh;oadm;loss of signal los;roma;2024-03-11 14:02:59;2024-03-12 15:00:32
27336;"EFMTX;65eefec95e16e30001ac4546";romaitmz/adsl/100;CORRELAZIONE ERRATA SU CLUSTER 27336;tx;adsl;adsl;fermo totale apparato;roma;2024-03-11 13:53:29;2024-03-11 13:55:29
27336;"EFMTX;65eeff41a379550001bb5d46";romaitce/prer/1;CORRELAZIONE ERRATA SU CLUSTER 27336;tx;sdh;prer;signal degraded;roma;2024-03-11 13:55:29;2024-03-11 13:57:06
27336;"EFMTX;65ef008bcd606500014b7752";romaitgc/oadm/14;CORRELAZIONE ERRATA SU CLUSTER 27336;tx;sdh;oadm;loss of pointer lop;roma;2024-03-11 14:00:59;2024-03-11 14:03:05
27402;"EFMTX;65eeffec7a13f70001ba07a3";pomeitae/prer/1;CORRELAZIONE OK CLUSTER 27402;tx;sdh;prer;allarme protezione;pome;2024-03-11 13:58:20;2024-03-11 19:44:45
27402;"EFM;65ef00bb22c47e0001587167";gbtsrm3cb;CORRELAZIONE OK CLUSTER 27402;mob;an;erbts;fermo parziale gsm;pome;2024-03-11 14:01:47;2024-03-11 14:11:48
27402;"EFMTX;65eeffe9ce901400013bc189";pomeitfq/prer/1;CORRELAZIONE OK CLUSTER 27402;tx;sdh;prer;ethernet link down;pome;2024-03-11 13:58:17;2024-03-11 14:11:11
27402;"EFM;65ef00bd22c47e000158716a";gbtsrm3cb;CORRELAZIONE OK CLUSTER 27402;mob;an;erbts;fermo totale gsm;pome;2024-03-11 14:01:49;2024-03-11 14:12:40
27402;"EFMTX;65ef0109ce901400013bc345";pomeitfq/prer/1;CORRELAZIONE OK CLUSTER 27402;tx;sdh;prer;apparato isolato pr;pome;2024-03-11 14:03:05;2024-03-11 14:11:11
27402;"EFM;65ef029e55c5eb00013032c8";8btsrm24d;CORRELAZIONE OK CLUSTER 27402;mob;an;lebts;fermo totale lte;pome;2024-03-11 14:09:50;2024-03-11 14:14:26
27557;"EFMTX;65ef045fce901400013bc99c";romaitdg/pxm3/11;CORRELAZIONE ERRATA SU CLUSTER 27557;tx;sdh;pxm3;loss of signal los;roma;2024-03-11 14:17:19;2024-03-11 14:40:15
27557;"EFMTX;65ef05bca379550001bb6325";romaiteh/ad16/3;CORRELAZIONE ERRATA SU CLUSTER 27557;tx;sdh;ad16;loss of frame lof;roma;2024-03-11 14:23:08;2024-03-14 12:48:19
27557;"EFMTX;65ef060353da8b00018c3b6d";romaitbz/prer/1;CORRELAZIONE OK CLUSTER 27557;tx;sdh;prer;segnale degradato;roma;2024-03-11 14:24:19;2024-03-11 19:44:25
27557;"EFMTX;65ef06062df6860001e3ba96";romaitbz/prer/1;CORRELAZIONE OK CLUSTER 27557;tx;sdh;prer;problema xpic;roma;2024-03-11 14:24:22;2024-03-15 23:59:31
27557;"EFMTX;65ef07262df6860001e3ba9d";romaitbz/prer/1;CORRELAZIONE OK CLUSTER 27557;tx;sdh;prer;problema xpic;roma;2024-03-11 14:29:10;2024-03-11 19:44:25
27557;"EFM;65ef04f355c5eb00013032e8";1btsrm264;CORRELAZIONE ERRATA SU CLUSTER 27557;mob;an;lebts;fermo parziale lte;roma;2024-03-11 14:19:47;2024-03-11 14:40:22
27557;"EFMTX;65ef083353da8b00018c3e24";romaitbz/prer/1;CORRELAZIONE OK CLUSTER 27557;tx;sdh;prer;loss of signal los;roma;2024-03-11 14:33:39;2024-03-15 23:59:31
27557;"EFMTX;65ef058853da8b00018c3ae6";romaitgc/ad64/17;CORRELAZIONE ERRATA SU CLUSTER 27557;tx;sdh;ad64;signal degraded;roma;2024-03-11 14:22:16;2024-03-11 21:38:54
27557;"EFMTX;65ef05fa7a13f70001ba0d25";romait0g522/pxm3/2;CORRELAZIONE ERRATA SU CLUSTER 27557;tx;sdh;pxm3;loss of signal los;roma;2024-03-11 14:24:10;2024-03-11 14:41:12
27557;"EFMTX;65ef076d53da8b00018c3d16";romaitbz/prer/1;CORRELAZIONE OK CLUSTER 27557;tx;sdh;prer;problema xpic;roma;2024-03-11 14:30:21;2024-03-11 15:33:46
27557;"EFMTX;65ef076d53da8b00018c3d1a";romaitbz/prer/1;CORRELAZIONE OK CLUSTER 27557;tx;sdh;prer;problema xpic;roma;2024-03-11 14:30:21;2024-03-11 15:33:46
27791;"EFMTX;65ef09a27a13f70001ba1061";romaitgc/ad16/90;CORRELAZIONE ERRATA SU CLUSTER 27791;tx;sdh;ad16;apparato isolato;roma;2024-03-11 14:39:46;2024-03-11 14:42:15
27791;"EFMTX;65ef0a207a13f70001ba1125";romaitgc/ad16/90;CORRELAZIONE ERRATA SU CLUSTER 27791;tx;sdh;ad16;apparato isolato;roma;2024-03-11 14:41:51;2024-03-11 15:43:46
27791;"EFMTX;65ef0a117a13f70001ba1118";romaitdg/pxm3/3;CORRELAZIONE ERRATA SU CLUSTER 27791;tx;sdh;pxm3;loss of signal los;roma;2024-03-11 14:41:37;2024-03-11 15:43:46
27791;"EFMTX;65ef0a117a13f70001ba1116";romaitdg/pxm3/3;CORRELAZIONE ERRATA SU CLUSTER 27791;tx;sdh;pxm3;loss of signal los;roma;2024-03-11 14:41:37;2024-03-11 15:43:46
27791;"EFMTX;65ef0a32ce901400013bd1e4";romaitdg/pxm3/11;CORRELAZIONE ERRATA SU CLUSTER 27791;tx;sdh;pxm3;sef sef;roma;2024-03-11 14:42:10;2024-03-13 00:35:04
27791;"EFMTX;65ef0a777a13f70001ba1169";romaitdg/ad64/17;CORRELAZIONE ERRATA SU CLUSTER 27791;tx;sdh;ad64;signal degraded;roma;2024-03-11 14:43:19;2024-03-12 12:38:21
27791;"EFM;65ef0a3c7d879c0001f8ac5c";gbtsrm264;CORRELAZIONE ERRATA SU CLUSTER 27791;mob;an;erbts;fermo parziale gsm;roma;2024-03-11 14:42:20;2024-03-11 14:47:50
27791;"EFM;65ef0a3d7d879c0001f8ac5f";gbtsrm264;CORRELAZIONE ERRATA SU CLUSTER 27791;mob;an;erbts;fermo totale gsm;roma;2024-03-11 14:42:21;2024-03-11 14:47:57
27791;"EFMTX;65ef0aec1cf17b0001682d99";romaitdc/adm1/4;CORRELAZIONE ERRATA SU CLUSTER 27791;tx;sdh;adm1;loss of frame lof;roma;2024-03-11 14:45:16;2024-03-11 14:49:15
27791;"EFMTX;65ef0b1b1cf17b0001682db5";romaitdg/ad64/17;CORRELAZIONE ERRATA SU CLUSTER 27791;tx;sdh;ad64;scheda guasta;roma;2024-03-11 14:46:03;2024-03-11 14:49:01
27972;"EFMTX;65ef0d8df70d760001d5cc2e";frositba/prer/2;CORRELAZIONE OK CLUSTER 27972;tx;sdh;prer;lof;fros;2024-03-11 14:56:29;2024-03-11 17:10:43
27972;"EFMTX;65ef0d8ba379550001bb6a79";frositba/prer/2;CORRELAZIONE OK CLUSTER 27972;tx;sdh;prer;allarme interno;fros;2024-03-11 14:56:27;2024-03-11 17:10:24
27972;"EFMTX;65ef0d87a379550001bb6a76";frositba/prer/2;CORRELAZIONE OK CLUSTER 27972;tx;sdh;prer;problema xpic;fros;2024-03-11 14:56:23;2024-03-11 17:10:43
27972;"EFMTX;65ef0d877a13f70001ba1452";frosithh/prer/1;CORRELAZIONE OK CLUSTER 27972;tx;sdh;prer;signal degraded critical;fros;2024-03-11 14:56:23;2024-03-11 17:12:38
27972;"EFMTX;65ef0d78a379550001bb6a6e";frositba/prer/2;CORRELAZIONE OK CLUSTER 27972;tx;sdh;prer;segnale degradato;fros;2024-03-11 14:56:08;2024-03-11 16:03:46
28068;"EFMTX;65ef0ef8a379550001bb6bad";capoitah/ptn3/1;CORRELAZIONE OK CLUSTER 28068;tx;ptn;ptn3;ethernetlinkdown link down;capo;2024-03-11 15:02:32;2024-03-12 23:56:45
28068;"EFMTX;65ef10171cf17b00016831bb";capoitam/ptn3/1;CORRELAZIONE OK CLUSTER 28068;tx;ptn;ptn3;ethernetlinkdown link down;capo;2024-03-11 15:07:19;2024-03-12 23:56:45
28068;"EFMTX;65ef11081cf17b00016832d7";capoitam/ptn3/1;CORRELAZIONE OK CLUSTER 28068;tx;ptn;ptn3;ethernetlinkdown link down;capo;2024-03-11 15:11:20;2024-03-12 23:56:46
28068;"EFMTX;65ef12231cf17b000168339d";capoitam/ptn3/1;CORRELAZIONE OK CLUSTER 28068;tx;ptn;ptn3;ethernetlinkdown link down;capo;2024-03-11 15:16:03;2024-03-13 08:14:38
28077;"EFMTX;65ef108347128a0001aa810a";romaitgc/olt/6;CORRELAZIONE ERRATA SU CLUSTER 28077;tx;sdh;olt;loss of frame lof;roma;2024-03-11 15:09:07;2024-03-11 15:27:42
28077;"EFM;65ef0fbc7d879c0001f8accd";gbtsrm171;CORRELAZIONE ERRATA SU CLUSTER 28077;mob;an;erbts;fermo totale gsm;roma;2024-03-11 15:05:48;2024-03-11 15:18:11
28077;"EFMTX;65ef0f3dcd606500014b86d1";romaitdg/pxm3/10;CORRELAZIONE ERRATA SU CLUSTER 28077;tx;sdh;pxm3;loss of signal los;roma;2024-03-11 15:03:41;2024-03-11 16:03:46
28077;"EFMTX;65ef11c7ce901400013bdbd8";romaitgck84/dxc/4;CORRELAZIONE ERRATA SU CLUSTER 28077;tx;sdh;dxc;signal degraded;roma;2024-03-11 15:14:04;2024-03-11 17:04:18
28077;"EFM;65ef0fbb7d879c0001f8acca";gbtsrm171;CORRELAZIONE ERRATA SU CLUSTER 28077;mob;an;erbts;fermo parziale gsm;roma;2024-03-11 15:05:47;2024-03-11 15:18:12
28077;"EFMTX;65ef11c8ce901400013bdbda";romaitgck84/dxc/4;CORRELAZIONE ERRATA SU CLUSTER 28077;tx;sdh;dxc;signal degraded;roma;2024-03-11 15:14:04;2024-03-11 17:04:18
28262;"EFMTX;65ef135dce901400013bddbf";romaitdgf01/pxc/1;CORRELAZIONE ERRATA SU CLUSTER 28262;tx;sdh;pxc;problemi wdm;roma;2024-03-11 15:21:17;2024-03-11 15:27:58
28262;"EFMTX;65ef135c47128a0001aa82bb";romaitde/ad16/3;CORRELAZIONE OK CLUSTER 28262;tx;sdh;ad16;signal degraded;roma;2024-03-11 15:21:16;2024-03-11 15:45:09
28262;"EFMTX;65ef135f47128a0001aa82be";romaitde/ad16/3;CORRELAZIONE OK CLUSTER 28262;tx;sdh;ad16;loss of pointer lop;roma;2024-03-11 15:21:19;2024-03-11 15:49:57
28262;"EFMTX;65ef136147128a0001aa82c5";romaitde/ad16/3;CORRELAZIONE OK CLUSTER 28262;tx;sdh;ad16;loss of pointer lop;roma;2024-03-11 15:21:20;2024-03-11 15:49:58
28262;"EFMTX;65ef136147128a0001aa82c9";romaitde/ad16/3;CORRELAZIONE OK CLUSTER 28262;tx;sdh;ad16;loss of pointer lop;roma;2024-03-11 15:21:21;2024-03-11 15:49:58
28262;"EFMTX;65ef13ad5e16e30001ac4598";romaitdt/romaitgck87;CORRELAZIONE ERRATA SU CLUSTER 28262;tx;sdh;;loss of pointer lop;roma;2024-03-11 15:22:37;2024-03-11 15:53:31
28387;"EFMTX;65ef15d153da8b00018c4ee4";viteitae/ad64/1;CORRELAZIONE OK CLUSTER 28387;tx;sdh;ad64;signal degraded;vite;2024-03-11 15:31:45;2024-03-11 22:09:58
28387;"EFMTX;65ef15b8a379550001bb71e0";viteitah/ad64/1;CORRELAZIONE OK CLUSTER 28387;tx;sdh;ad64;signal degraded;vite;2024-03-11 15:31:20;2024-03-11 22:29:26
28387;"EFMTX;65ef1665a379550001bb727e";viteitah/ad64/1;CORRELAZIONE OK CLUSTER 28387;tx;sdh;ad64;signal degraded;vite;2024-03-11 15:34:13;2024-03-11 19:18:05
28474;"EFMTX;65ef1a6fcd606500014b916c";romaitdgk85/dxc/5;CORRELAZIONE OK CLUSTER 28474;tx;sdh;dxc;guasto matrice;roma;2024-03-11 15:51:27;2024-03-11 21:13:04
28474;"EFMTX;65ef1a6fcd606500014b916e";romaitdgk85/dxc/5;CORRELAZIONE OK CLUSTER 28474;tx;sdh;dxc;guasto matrice;roma;2024-03-11 15:51:27;2024-03-12 16:30:44
28474;"EFMTX;65ef188ba379550001bb74aa";romaitgck85/dxc/5;CORRELAZIONE OK CLUSTER 28474;tx;sdh;dxc;signal degraded;roma;2024-03-11 15:43:23;2024-03-11 17:55:09
28474;"EFMTX;65ef1a357a13f70001ba1fd3";romaitgck83/dxc/3;CORRELAZIONE ERRATA SU CLUSTER 28474;tx;sdh;dxc;signal degraded;roma;2024-03-11 15:49:16;2024-03-11 16:41:01
28474;"EFMTX;65ef1a357a13f70001ba1fd5";romaitgck83/dxc/3;CORRELAZIONE ERRATA SU CLUSTER 28474;tx;sdh;dxc;signal degraded;roma;2024-03-11 15:49:16;2024-03-11 16:41:01
28624;"EFMTX;65ef1df81cf17b0001683d4f";romaitgck92/odxc/3;CORRELAZIONE ERRATA SU CLUSTER 28624;tx;sdh;odxc;loss of frame lof;roma;2024-03-11 16:06:32;2024-03-12 14:45:36
28624;"EFMTX;65ef1d396423e50001f2f975";romaitdm/adm4/5;CORRELAZIONE ERRATA SU CLUSTER 28624;tx;sdh;adm4;loss of pointer lop;roma;2024-03-11 16:03:21;2024-03-11 21:22:03
28624;"EFMTX;65ef1d3c6423e50001f2f980";romaitdm/adm4/5;CORRELAZIONE ERRATA SU CLUSTER 28624;tx;sdh;adm4;loss of pointer lop;roma;2024-03-11 16:03:23;2024-03-11 21:21:52
28624;"EFMTX;65ef1d3c6423e50001f2f987";romaitdm/adm4/5;CORRELAZIONE ERRATA SU CLUSTER 28624;tx;sdh;adm4;loss of pointer lop;roma;2024-03-11 16:03:24;2024-03-11 21:21:52
28624;"EFMTX;65ef1d146423e50001f2f954";romaitdm/adm4/5;CORRELAZIONE ERRATA SU CLUSTER 28624;tx;sdh;adm4;loss of pointer lop;roma;2024-03-11 16:02:43;2024-03-11 19:03:50
28624;"EFMTX;65ef1d146423e50001f2f956";romaitdm/adm4/5;CORRELAZIONE ERRATA SU CLUSTER 28624;tx;sdh;adm4;loss of pointer lop;roma;2024-03-11 16:02:43;2024-03-11 19:03:50
28624;"EFMTX;65ef1bf947128a0001aa8841";romaitde/ad16/3;CORRELAZIONE ERRATA SU CLUSTER 28624;tx;sdh;ad16;loss of pointer lop;roma;2024-03-11 15:58:01;2024-03-11 16:21:39
28624;"EFMTX;65ef1d13cd606500014b9506";romaitgc/oadm/14;CORRELAZIONE ERRATA SU CLUSTER 28624;tx;sdh;oadm;loss of signal los;roma;2024-03-11 16:02:43;2024-03-11 16:28:06
